,hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,broj_nocenja,ukupno_placeno
72023,1,2017-10-19,2016-09-06,2017-10-23,2017-01-18,3,0.0,CHE,2,2,143.6024696314196,Canceled,1385246,1062832,4.0,574.4098785256784
72026,1,2017-10-19,2016-12-20,2017-10-30,2017-03-13,3,0.0,BRA,2,3,227.27920905715786,Canceled,1385249,1080336,11.0,2500.0712996287366
72028,1,2017-07-20,2016-10-21,2017-07-21,2017-06-27,2,0.0,PRT,2,1,126.02178639216174,Canceled,1385251,1041855,1.0,126.02178639216174
72029,1,2017-07-20,2017-03-13,2017-07-22,2017-03-22,2,0.0,AUS,2,1,75.9567839259044,Canceled,1385252,1031467,2.0,151.9135678518088
72032,1,2017-07-20,2017-02-14,2017-07-22,2017-05-15,2,0.0,CHN,2,1,84.63922665510144,Canceled,1385255,1103934,2.0,169.27845331020288
72033,1,2017-07-20,2017-02-02,2017-07-22,2017-07-15,2,1.0,PRT,2,1,114.51288833422696,Canceled,1385256,1100496,2.0,229.02577666845391
72034,1,2017-07-20,2017-05-29,2017-07-22,2017-07-15,2,0.0,CN,2,1,101.72883716607589,Canceled,1385257,1036773,2.0,203.45767433215178
72036,1,2017-11-20,2017-01-18,2017-11-23,2017-01-20,2,0.0,DEU,2,1,150.2268197688354,Canceled,1385259,1060995,3.0,450.68045930650624
72038,1,2017-07-20,2017-05-06,2017-07-23,2017-06-12,2,0.0,PRT,0,1,105.0395657454261,Canceled,1385261,1097230,3.0,315.1186972362783
72040,1,2017-07-20,2016-08-22,2017-07-23,2016-11-14,2,0.0,GBR,2,1,64.86625691217853,Canceled,1385263,1067377,3.0,194.59877073653558
72041,1,2017-07-20,2016-11-17,2017-07-23,2017-06-21,2,0.0,ESP,2,1,89.51567045866778,Canceled,1385264,1097096,3.0,268.54701137600335
72042,1,2017-07-20,2017-03-25,2017-07-23,2017-07-04,2,0.0,DNK,2,1,125.44093654728711,Canceled,1385265,1088801,3.0,376.32280964186134
72044,1,2017-07-20,2016-11-11,2017-07-23,2017-06-29,2,0.0,DNK,2,1,91.12711330245894,Canceled,1385267,1025018,3.0,273.3813399073768
72048,1,2017-07-20,2017-04-16,2017-07-26,2017-05-21,3,0.0,BEL,2,1,94.7106051861543,Canceled,1385271,1076565,6.0,568.2636311169258
72049,1,2017-07-20,2017-02-28,2017-07-26,2017-03-28,3,0.0,DEU,2,2,141.8644670356451,Canceled,1385272,1012727,6.0,851.1868022138706
72052,1,2017-07-20,2017-04-10,2017-07-28,2017-05-20,2,0.0,AUT,2,1,95.02236485780536,Canceled,1385275,1032580,8.0,760.1789188624429
72055,1,2017-07-20,2017-01-20,2017-07-25,2017-03-09,3,0.0,PRT,2,3,127.72207224452207,Canceled,1385278,1073541,5.0,638.6103612226103
72056,1,2017-07-21,2017-02-12,2017-07-22,2017-06-27,2,1.0,DEU,2,1,78.88750685585684,Canceled,1385279,1003122,1.0,78.88750685585684
72058,1,2017-10-21,2017-02-28,2017-10-22,2017-07-18,2,0.0,PRT,2,1,153.81985192140291,Canceled,1385281,1023038,1.0,153.81985192140291
72061,1,2017-07-21,2017-05-11,2017-07-22,2017-06-30,2,0.0,ESP,2,1,81.84766761735125,Canceled,1385284,1099757,1.0,81.84766761735125
72062,1,2017-07-21,2017-06-05,2017-07-23,2017-07-05,1,0.0,ESP,2,1,122.47322142815436,Canceled,1385285,1053155,2.0,244.94644285630872
72063,1,2017-10-21,2017-02-09,2017-10-23,2017-05-22,2,0.0,BEL,2,2,151.72337058804115,Canceled,1385286,1065398,2.0,303.4467411760823
72065,1,2017-05-21,2017-01-28,2017-05-23,2017-03-03,3,0.0,BEL,2,2,162.4836919996316,Canceled,1385288,1050625,2.0,324.9673839992632
72066,1,2017-11-21,2017-05-15,2017-11-23,2017-07-12,2,0.0,PRT,2,1,123.38398728302161,Canceled,1385289,1004889,2.0,246.76797456604322
72067,1,2017-07-21,2017-02-09,2017-07-23,2017-06-22,2,0.0,CHE,2,2,146.84046269716836,Canceled,1385290,1028179,2.0,293.6809253943367
72072,1,2017-11-21,2017-05-13,2017-11-24,2017-06-22,1,0.0,AGO,2,2,216.1755963268127,Canceled,1385295,1033928,3.0,648.5267889804381
72073,1,2017-07-21,2016-09-01,2017-07-24,2017-07-07,2,0.0,FRA,2,1,124.95252038792515,Canceled,1385296,1025171,3.0,374.8575611637755
72074,1,2017-07-21,2016-06-30,2017-07-24,2017-07-16,2,0.0,IRL,2,1,98.10078653275106,Canceled,1385297,1087666,3.0,294.3023595982532
72075,1,2017-07-21,2017-04-13,2017-07-24,2017-04-22,2,0.0,ESP,2,1,108.83026651537769,Canceled,1385298,1059754,3.0,326.4907995461331
72076,1,2017-07-21,2017-04-13,2017-07-24,2017-07-14,2,0.0,ESP,2,1,127.63546533645486,Canceled,1385299,1088978,3.0,382.9063960093646
72077,1,2017-10-21,2017-03-25,2017-10-25,2017-06-22,2,0.0,CHE,2,2,211.7005559146046,Canceled,1385300,1038861,4.0,846.8022236584184
72078,1,2017-10-21,2016-12-21,2017-10-25,2017-02-24,2,0.0,FRA,2,1,113.10831784712778,Canceled,1385301,1067010,4.0,452.4332713885111
72080,1,2017-07-21,2017-06-10,2017-07-25,2017-07-09,2,1.0,PRT,2,1,144.59845589109958,Canceled,1385303,1088038,4.0,578.3938235643983
72081,1,2017-07-21,2016-11-05,2017-07-26,2017-01-27,2,0.0,DEU,2,1,80.80320315398946,Canceled,1385304,1073169,5.0,404.0160157699473
72082,1,2017-07-21,2017-04-29,2017-07-26,2017-05-23,2,2.0,GBR,0,3,119.5937432007433,Canceled,1385305,1097760,5.0,597.9687160037165
72083,1,2017-05-21,2016-09-17,2017-05-27,2017-01-13,2,0.0,PRT,2,1,115.14123827997484,Canceled,1385306,1069076,6.0,690.847429679849
72084,1,2017-07-21,2016-09-09,2017-07-27,2017-05-22,2,0.0,CZE,2,1,65.46615840562018,Canceled,1385307,1018950,6.0,392.79695043372107
72088,1,2017-07-22,2017-02-24,2017-07-24,2017-07-04,2,0.0,PRT,2,1,62.843715747778255,Canceled,1385311,1106594,2.0,125.68743149555651
72089,1,2017-07-22,2016-10-28,2017-07-24,2017-07-04,2,0.0,PRT,2,1,66.72676350653717,Canceled,1385312,1054586,2.0,133.45352701307434
72090,1,2017-07-22,2017-05-26,2017-07-24,2017-07-04,2,0.0,PRT,2,1,50.98978592993052,Canceled,1385313,1022235,2.0,101.97957185986104
72092,1,2017-10-22,2017-01-30,2017-10-24,2017-07-04,2,0.0,PRT,2,1,102.68586980584162,Canceled,1385315,1001329,2.0,205.37173961168324
72093,1,2017-10-22,2017-05-12,2017-10-24,2017-07-04,2,0.0,PRT,2,1,95.34593984773025,Canceled,1385316,1056278,2.0,190.6918796954605
72097,1,2017-10-22,2017-06-12,2017-10-24,2017-07-04,2,0.0,PRT,2,1,94.8794905703622,Canceled,1385320,1083655,2.0,189.7589811407244
72098,1,2017-07-22,2017-05-19,2017-07-24,2017-07-21,2,0.0,USA,0,2,99.66645954916713,Canceled,1385321,1082630,2.0,199.33291909833426
72099,1,2017-07-22,2016-10-21,2017-07-24,2017-07-04,2,0.0,PRT,2,1,50.182807587919136,Canceled,1385322,1097568,2.0,100.36561517583827
72102,1,2017-07-22,2016-09-15,2017-07-24,2017-07-04,2,0.0,PRT,2,1,59.31262898523437,Canceled,1385325,1067790,2.0,118.62525797046874
72103,1,2017-07-22,2016-11-26,2017-07-24,2017-07-04,2,0.0,PRT,2,1,68.26259548574514,Canceled,1385326,1105622,2.0,136.52519097149028
72105,1,2017-07-22,2016-09-25,2017-07-24,2017-03-15,3,0.0,USA,2,2,159.77647680374463,Canceled,1385328,1011548,2.0,319.55295360748926
72107,1,2017-07-22,2017-07-01,2017-07-24,2017-07-04,2,0.0,PRT,2,1,72.3725383889884,Canceled,1385330,1004437,2.0,144.7450767779768
72111,1,2017-07-22,2017-03-20,2017-07-25,2017-07-11,2,0.0,BRA,2,1,122.3855777796323,Canceled,1385334,1053560,3.0,367.1567333388969
72112,1,2017-05-22,2016-12-01,2017-05-25,2017-04-24,2,0.0,PRT,2,1,71.5513995109962,Canceled,1385335,1096221,3.0,214.65419853298863
72114,1,2017-07-22,2017-04-03,2017-07-25,2017-05-30,3,0.0,USA,2,3,136.0961585249993,Canceled,1385337,1032811,3.0,408.28847557499796
72115,1,2017-07-22,2017-03-06,2017-07-26,2017-06-19,2,0.0,DEU,2,2,107.41805693919366,Canceled,1385338,1048313,4.0,429.67222775677465
72118,1,2017-05-22,2017-01-24,2017-05-26,2017-01-27,2,1.0,LUX,2,5,195.04763459342826,Canceled,1385341,1043933,4.0,780.190538373713
72121,1,2017-05-22,2017-01-13,2017-05-28,2017-01-29,3,0.0,FRA,2,2,262.3421232894543,Canceled,1385344,1055964,6.0,1574.052739736726
72122,1,2017-07-22,2016-09-20,2017-07-29,2017-05-09,2,0.0,FRA,2,1,75.6105852476222,Canceled,1385345,1048410,7.0,529.2740967333553
72126,1,2017-07-22,2016-12-22,2017-07-31,2017-07-07,2,0.0,PRT,2,1,76.59146709891168,Canceled,1385349,1002631,9.0,689.3232038902051
72127,1,2017-05-23,2017-01-31,2017-05-24,2017-04-13,2,0.0,FRA,2,2,156.90311929698117,Canceled,1385350,1085490,1.0,156.90311929698117
72128,1,2017-07-23,2017-05-07,2017-07-24,2017-07-23,2,1.0,GBR,2,1,137.3411107456749,No-Show,1385351,1042922,1.0,137.3411107456749
72129,1,2017-11-23,2017-07-03,2017-11-24,2017-07-10,2,0.0,GBR,2,1,212.72469745093758,Canceled,1385352,1042378,1.0,212.72469745093758
72132,1,2017-07-23,2016-09-10,2017-07-26,2016-11-25,2,0.0,PRT,2,1,81.13651264638392,Canceled,1385355,1081636,3.0,243.40953793915176
72135,1,2017-05-23,2016-09-16,2017-05-26,2016-11-25,2,0.0,PRT,2,1,107.11421086017134,Canceled,1385358,1053948,3.0,321.342632580514
72136,1,2017-07-23,2017-02-02,2017-07-26,2017-07-12,2,0.0,FRA,2,1,105.72813859880179,Canceled,1385359,1051565,3.0,317.18441579640535
72139,1,2017-07-23,2016-10-31,2017-07-26,2016-11-25,2,0.0,PRT,2,1,88.35914314924634,Canceled,1385362,1089838,3.0,265.077429447739
72142,1,2017-07-23,2017-02-21,2017-07-26,2017-07-17,1,0.0,ITA,2,1,104.39474503364141,Canceled,1385365,1026880,3.0,313.18423510092424
72143,1,2017-01-23,2016-08-20,2017-01-26,2016-11-25,2,0.0,PRT,2,1,148.72702386654228,Canceled,1385366,1055754,3.0,446.1810715996269
72147,1,2017-07-23,2016-11-10,2017-07-26,2016-11-25,2,0.0,PRT,2,1,87.67859141607718,Canceled,1385370,1071034,3.0,263.0357742482315
72148,1,2017-10-23,2017-04-23,2017-10-26,2017-04-29,2,1.0,FRA,2,1,167.8384771626667,Canceled,1385371,1102016,3.0,503.5154314880001
72154,1,2017-07-23,2017-03-11,2017-07-26,2017-05-22,2,0.0,ARG,0,3,142.05655334250287,Canceled,1385377,1080818,3.0,426.1696600275086
72155,1,2017-05-23,2016-08-24,2017-05-26,2016-11-25,2,0.0,PRT,2,1,128.91509521433275,Canceled,1385378,1052124,3.0,386.7452856429983
72159,1,2017-07-23,2016-05-09,2017-07-26,2016-11-25,2,0.0,PRT,2,1,94.58961710382349,Canceled,1385382,1064057,3.0,283.7688513114705
72161,1,2017-05-23,2016-03-03,2017-05-26,2016-11-25,2,0.0,PRT,2,1,129.87432286700948,Canceled,1385384,1096020,3.0,389.62296860102845
72162,1,2017-07-23,2016-12-11,2017-07-27,2017-01-30,3,0.0,CN,2,2,122.39982341267319,Canceled,1385385,1074907,4.0,489.59929365069274
72164,1,2017-07-23,2017-03-15,2017-07-28,2017-05-18,2,0.0,FIN,2,1,126.19590981022962,Canceled,1385387,1038436,5.0,630.9795490511481
72165,1,2017-05-23,2017-03-23,2017-05-28,2017-05-20,3,0.0,GBR,2,3,263.14563115292736,Canceled,1385388,1089849,5.0,1315.7281557646368
72167,1,2017-10-23,2017-01-26,2017-10-28,2017-07-04,2,0.0,ITA,2,2,161.7610088099114,Canceled,1385390,1059214,5.0,808.805044049557
72168,1,2017-07-23,2017-04-07,2017-07-29,2017-06-12,2,0.0,FRA,2,1,122.2932913606029,Canceled,1385391,1086449,6.0,733.7597481636174
72169,1,2017-10-23,2017-04-02,2017-10-29,2017-04-20,2,0.0,CHE,2,3,166.23637809560793,Canceled,1385392,1101928,6.0,997.4182685736475
72170,1,2017-07-23,2017-04-15,2017-07-29,2017-04-20,2,0.0,CHE,2,3,124.79171991440819,Canceled,1385393,1080896,6.0,748.7503194864491
72173,1,2017-07-23,2017-03-09,2017-07-31,2017-05-17,2,0.0,GBR,2,3,155.51689596721494,Canceled,1385396,1101406,8.0,1244.1351677377195
72175,1,2017-07-23,2017-02-16,2017-08-01,2017-05-28,2,0.0,GBR,2,1,97.86498923210996,Canceled,1385398,1101474,9.0,880.7849030889897
72182,1,2017-05-24,2016-01-31,2017-05-25,2017-01-24,2,1.0,LUX,2,1,155.24160256238284,Canceled,1385405,1064428,1.0,155.24160256238284
72183,1,2017-07-24,2017-04-01,2017-07-25,2017-05-23,3,0.0,PRT,2,2,82.78544092616978,Canceled,1385406,1084658,1.0,82.78544092616978
72185,1,2017-07-24,2017-05-12,2017-07-26,2017-07-18,2,0.0,FRA,2,1,107.08121249474237,Canceled,1385408,1095197,2.0,214.16242498948475
72186,1,2017-07-24,2016-10-17,2017-07-26,2017-07-02,3,0.0,CHN,2,2,110.71043055455316,Canceled,1385409,1085904,2.0,221.4208611091063
72187,1,2017-07-24,2017-03-01,2017-07-26,2017-07-10,2,0.0,ESP,2,1,82.04049802600996,Canceled,1385410,1077236,2.0,164.0809960520199
72190,1,2017-10-24,2017-04-23,2017-10-27,2017-07-13,2,0.0,FRA,2,1,155.35375069056875,Canceled,1385413,1038896,3.0,466.06125207170624
72191,1,2017-10-24,2017-03-09,2017-10-27,2017-04-26,3,0.0,NOR,2,2,181.7639263868875,Canceled,1385414,1034549,3.0,545.2917791606625
72192,1,2017-05-24,2016-10-31,2017-05-27,2017-04-17,3,0.0,NLD,2,2,186.82497504271495,Canceled,1385415,1034561,3.0,560.4749251281448
72193,1,2017-07-24,2017-06-15,2017-07-27,2017-07-18,2,0.0,PRT,2,1,106.55859166840604,Canceled,1385416,1056089,3.0,319.6757750052181
72195,1,2017-07-24,2017-02-14,2017-07-28,2017-06-08,2,0.0,NLD,2,1,131.0624023001373,Canceled,1385418,1013434,4.0,524.2496092005492
72196,1,2017-07-24,2017-02-04,2017-07-28,2017-06-09,3,0.0,GBR,2,3,176.50408432517983,Canceled,1385419,1095805,4.0,706.0163373007193
72198,1,2017-05-24,2016-08-06,2017-05-28,2017-01-07,2,2.0,ESP,2,5,205.89668482011047,Canceled,1385421,1056615,4.0,823.5867392804419
72200,1,2017-10-24,2017-06-13,2017-10-28,2017-07-17,2,0.0,ITA,2,1,133.60097067166944,Canceled,1385423,1104712,4.0,534.4038826866778
72202,1,2017-07-24,2017-02-02,2017-07-28,2017-05-22,2,0.0,PRT,0,1,136.6530445968582,Canceled,1385425,1006982,4.0,546.6121783874328
72203,1,2017-07-24,2017-04-13,2017-07-28,2017-06-27,2,0.0,ESP,2,1,102.85558603420117,Canceled,1385426,1034931,4.0,411.42234413680467
72204,1,2017-07-24,2017-05-13,2017-07-28,2017-06-02,2,1.0,ITA,2,1,129.68215474689995,Canceled,1385427,1011918,4.0,518.7286189875998
72207,1,2017-07-24,2017-05-04,2017-07-29,2017-05-29,2,0.0,USA,2,1,112.74335615822771,Canceled,1385430,1068970,5.0,563.7167807911386
72210,1,2017-07-24,2017-07-06,2017-07-30,2017-07-24,2,1.0,CHE,2,1,115.87519451631046,No-Show,1385433,1094417,6.0,695.2511670978628
72216,1,2017-07-24,2017-05-06,2017-08-06,2017-05-09,3,0.0,BEL,2,2,142.12004080451533,Canceled,1385439,1038209,13.0,1847.5605304586993
72218,1,2017-10-24,2016-12-04,2017-11-07,2017-04-22,2,0.0,IRL,2,1,142.34367647335895,Canceled,1385441,1089577,14.0,1992.8114706270253
72219,1,2017-07-25,2016-11-27,2017-07-26,2017-04-11,2,0.0,PRT,2,1,113.7524277045767,Canceled,1385442,1095446,1.0,113.7524277045767
72220,1,2017-07-25,2017-06-23,2017-07-26,2017-07-25,2,0.0,PRT,2,1,128.55642037003764,No-Show,1385443,1027309,1.0,128.55642037003764
72225,1,2017-07-25,2017-01-30,2017-07-26,2017-06-30,2,0.0,DEU,2,1,71.66619371415571,Canceled,1385448,1022033,1.0,71.66619371415571
72227,1,2017-10-25,2016-11-24,2017-10-26,2017-06-29,3,0.0,FRA,2,2,273.52038854388906,Canceled,1385450,1089759,1.0,273.52038854388906
72228,1,2017-07-25,2017-07-05,2017-07-26,2017-07-14,2,1.0,CHN,2,1,127.9365394832315,Canceled,1385451,1005123,1.0,127.9365394832315
72229,1,2017-07-25,2017-05-01,2017-07-26,2017-06-30,2,0.0,PRT,2,1,54.70352618897202,Canceled,1385452,1012056,1.0,54.70352618897202
72230,1,2017-07-25,2017-05-30,2017-07-26,2017-06-30,2,0.0,PRT,2,1,54.00779028378756,Canceled,1385453,1078962,1.0,54.00779028378756
72232,1,2017-07-25,2017-05-11,2017-07-26,2017-06-30,2,0.0,PRT,2,1,84.18172501872466,Canceled,1385455,1087550,1.0,84.18172501872466
72233,1,2017-07-25,2017-03-26,2017-07-26,2017-07-07,2,0.0,PRT,2,2,119.52879621709394,Canceled,1385456,1072309,1.0,119.52879621709394
72235,1,2017-07-25,2017-02-02,2017-07-27,2017-07-17,2,0.0,ESP,2,1,126.34450115867772,Canceled,1385458,1055764,2.0,252.68900231735543
72238,1,2017-07-25,2017-01-22,2017-07-27,2017-07-14,2,0.0,ITA,2,1,100.5794604868713,Canceled,1385461,1076205,2.0,201.1589209737426
72239,1,2017-07-25,2016-03-09,2017-07-28,2017-05-22,2,1.0,FRA,2,1,168.90568225993437,Canceled,1385462,1063495,3.0,506.7170467798031
72240,1,2017-07-25,2017-04-03,2017-07-28,2017-06-24,3,0.0,GBR,2,3,204.0898445579948,Canceled,1385463,1014523,3.0,612.2695336739844
72241,1,2017-10-25,2017-03-04,2017-10-28,2017-05-18,2,0.0,DEU,2,2,175.23864921091322,Canceled,1385464,1017979,3.0,525.7159476327397
72242,1,2017-10-25,2017-04-13,2017-10-28,2017-04-25,2,0.0,KOR,2,1,166.54302299047328,Canceled,1385465,1105965,3.0,499.6290689714198
72243,1,2017-07-25,2017-04-11,2017-07-28,2017-06-20,3,0.0,FRA,2,2,124.18708740539012,Canceled,1385466,1083040,3.0,372.56126221617035
72245,1,2017-07-25,2017-02-11,2017-07-28,2017-05-16,3,0.0,IRL,2,3,182.83769952197247,Canceled,1385468,1049592,3.0,548.5130985659174
72247,1,2017-07-25,2016-12-18,2017-07-29,2017-03-04,3,0.0,BEL,2,2,106.1964544973626,Canceled,1385470,1098910,4.0,424.7858179894504
72248,1,2017-07-25,2017-02-26,2017-07-29,2017-06-23,2,0.0,POL,2,1,63.06040762207692,Canceled,1385471,1055573,4.0,252.2416304883077
72249,1,2017-05-25,2017-02-26,2017-05-29,2017-05-26,2,1.0,PRT,2,1,119.31599036472616,Canceled,1385472,1068176,4.0,477.26396145890465
72250,1,2017-07-25,2017-02-17,2017-07-29,2017-06-29,2,0.0,CHN,2,1,89.18753278273772,Canceled,1385473,1069361,4.0,356.7501311309509
72251,1,2017-10-25,2016-11-10,2017-11-01,2017-02-07,3,0.0,PRT,2,1,96.19549522609294,Canceled,1385474,1070166,7.0,673.3684665826506
72252,1,2017-10-25,2017-02-21,2017-11-01,2017-04-06,2,1.0,BEL,2,1,128.60397512154688,Canceled,1385475,1086322,7.0,900.2278258508281
72254,1,2017-07-26,2017-06-26,2017-07-27,2017-07-11,2,1.0,DEU,2,1,122.03693843638517,Canceled,1385477,1056591,1.0,122.03693843638517
72255,1,2017-12-26,2016-10-30,2017-12-27,2017-07-11,2,0.0,FIN,2,2,208.61778532876644,Canceled,1385478,1031019,1.0,208.61778532876644
72256,1,2017-07-26,2017-04-05,2017-07-28,2017-06-24,2,1.0,GBR,2,1,129.0768626613262,Canceled,1385479,1052939,2.0,258.1537253226524
72257,1,2017-10-26,2017-06-24,2017-10-28,2017-07-22,2,0.0,USA,2,1,202.5675573732629,Canceled,1385480,1017383,2.0,405.1351147465258
72259,1,2017-07-26,2017-04-18,2017-07-29,2017-07-18,2,0.0,PRT,2,1,107.82549654423678,Canceled,1385482,1105785,3.0,323.47648963271035
72260,1,2017-07-26,2017-02-24,2017-07-29,2017-07-04,2,0.0,PRT,2,1,59.23922763029323,Canceled,1385483,1085848,3.0,177.7176828908797
72261,1,2017-07-26,2016-11-09,2017-07-29,2017-04-01,2,0.0,NLD,2,1,90.27718248774285,Canceled,1385484,1008192,3.0,270.83154746322856
72262,1,2017-07-26,2017-05-20,2017-07-29,2017-06-27,1,0.0,CN,2,2,165.02690858058693,Canceled,1385485,1058372,3.0,495.08072574176083
72263,1,2017-07-26,2017-02-13,2017-07-29,2017-05-22,2,2.0,BEL,2,8,74.12569654225787,Canceled,1385486,1054228,3.0,222.37708962677362
72264,1,2017-07-26,2017-01-29,2017-07-29,2017-07-18,2,0.0,PRT,2,1,107.22891530971916,Canceled,1385487,1032022,3.0,321.6867459291575
72266,1,2017-07-26,2017-02-23,2017-07-29,2017-06-26,3,0.0,GBR,2,2,188.08844134305545,Canceled,1385489,1080790,3.0,564.2653240291663
72268,1,2017-07-26,2016-10-21,2017-07-29,2017-07-04,2,0.0,PRT,2,1,59.47294491881217,Canceled,1385491,1102272,3.0,178.4188347564365
72273,1,2017-10-26,2017-01-14,2017-10-30,2017-04-26,2,0.0,BRA,2,1,147.5892618203356,Canceled,1385496,1010669,4.0,590.3570472813424
72279,1,2017-07-26,2016-11-23,2017-07-30,2016-11-25,2,0.0,PRT,2,1,102.49303246335822,Canceled,1385502,1005087,4.0,409.9721298534329
72288,1,2017-07-26,2017-03-03,2017-07-30,2017-03-03,2,1.0,QAT,2,2,139.04859188802928,Canceled,1385511,1100809,4.0,556.1943675521171
72289,1,2017-07-26,2017-05-22,2017-07-30,2017-06-27,2,0.0,IRL,0,1,89.09753921708636,Canceled,1385512,1006929,4.0,356.39015686834546
72290,1,2017-07-26,2016-09-21,2017-07-30,2017-05-13,2,2.0,USA,2,5,263.3815555373132,Canceled,1385513,1071501,4.0,1053.5262221492528
72296,1,2017-07-26,2016-08-17,2017-07-30,2016-11-25,2,0.0,PRT,2,1,80.8756687657299,Canceled,1385519,1000873,4.0,323.5026750629196
72298,1,2017-11-26,2016-10-25,2017-11-30,2017-07-13,2,0.0,ESP,2,3,305.2962853812541,Canceled,1385521,1043199,4.0,1221.1851415250164
72300,1,2017-05-26,2016-07-14,2017-05-30,2016-11-25,2,0.0,PRT,2,1,131.4869698536536,Canceled,1385523,1106226,4.0,525.9478794146144
72303,1,2017-07-26,2017-01-02,2017-07-31,2017-06-05,2,2.0,PRT,2,5,164.22148338584773,Canceled,1385526,1093397,5.0,821.1074169292386
72305,1,2017-07-26,2016-07-06,2017-07-31,2017-03-17,2,1.0,BRA,2,1,92.02242509858637,Canceled,1385528,1054780,5.0,460.11212549293185
72306,1,2017-10-26,2016-10-07,2017-11-01,2017-01-09,2,2.0,NOR,0,4,253.43006883987474,Canceled,1385529,1015056,6.0,1520.5804130392485
72307,1,2017-10-26,2017-06-06,2017-11-02,2017-07-20,2,0.0,DEU,2,1,173.10831783699672,Canceled,1385530,1046334,7.0,1211.758224858977
72308,1,2017-07-26,2016-11-04,2017-08-05,2017-02-14,1,2.0,PRT,2,2,91.32516885515295,Canceled,1385531,1052942,10.0,913.2516885515295
72309,1,2017-07-26,2016-12-22,2017-08-05,2017-02-14,1,1.0,PRT,2,2,92.00312269470389,Canceled,1385532,1104562,10.0,920.0312269470389
72310,1,2017-05-26,2016-12-27,2017-06-06,2017-04-12,3,0.0,CN,2,3,230.51934050574374,Canceled,1385533,1060507,11.0,2535.712745563181
72313,1,2017-07-27,2016-11-24,2017-07-28,2017-03-06,2,0.0,ITA,2,2,131.81300626449536,Canceled,1385536,1019929,1.0,131.81300626449536
72315,1,2017-07-27,2017-01-31,2017-07-28,2017-03-06,3,0.0,ITA,2,2,98.57858301249252,Canceled,1385538,1080418,1.0,98.57858301249252
72316,1,2017-07-27,2016-06-19,2017-07-28,2017-03-15,2,1.0,GBR,2,1,152.85397632334548,Canceled,1385539,1016525,1.0,152.85397632334548
72317,1,2017-07-27,2016-09-20,2017-07-29,2017-05-19,1,0.0,PRT,2,1,68.12086315257974,Canceled,1385540,1079811,2.0,136.2417263051595
72318,1,2017-07-27,2016-12-06,2017-07-29,2016-12-29,2,0.0,CHE,2,2,110.53352607079496,Canceled,1385541,1063465,2.0,221.06705214158993
72321,1,2017-07-27,2016-10-25,2017-07-30,2017-06-09,2,0.0,DEU,2,2,152.10434371069658,Canceled,1385544,1009166,3.0,456.31303113208975
72323,1,2017-12-27,2016-10-24,2017-12-30,2017-02-28,3,0.0,DEU,2,3,318.95655165249434,Canceled,1385546,1084942,3.0,956.869654957483
72324,1,2017-07-27,2017-01-04,2017-07-30,2017-03-10,2,0.0,GBR,2,1,120.39671020997419,Canceled,1385547,1049428,3.0,361.1901306299226
72325,1,2017-07-27,2017-03-29,2017-07-30,2017-05-29,2,0.0,DEU,2,1,94.07267709928844,Canceled,1385548,1074716,3.0,282.2180312978653
72326,1,2017-07-27,2017-02-05,2017-07-30,2017-02-28,2,0.0,DEU,2,3,156.13836108120583,Canceled,1385549,1057650,3.0,468.41508324361746
72332,1,2017-10-27,2017-05-19,2017-10-30,2017-06-07,3,0.0,PRT,2,2,226.566032026608,Canceled,1385555,1033259,3.0,679.698096079824
72334,1,2017-07-27,2017-03-18,2017-07-30,2017-05-18,2,0.0,IRL,2,1,84.99763599944552,Canceled,1385557,1027002,3.0,254.99290799833656
72339,1,2017-12-27,2017-05-18,2017-12-31,2017-07-18,2,0.0,PRT,2,1,124.28907941231597,Canceled,1385562,1061186,4.0,497.1563176492639
72341,1,2017-07-27,2017-01-25,2017-08-01,2017-05-20,1,0.0,CHE,2,1,111.55419126670776,Canceled,1385564,1087531,5.0,557.7709563335388
72342,1,2017-05-27,2016-08-13,2017-06-01,2017-01-13,2,0.0,NLD,2,1,90.55009042439976,Canceled,1385565,1106643,5.0,452.75045212199876
72344,1,2017-07-27,2017-03-19,2017-08-02,2017-07-20,2,2.0,FRA,2,4,152.12117266219238,Canceled,1385567,1011623,6.0,912.7270359731542
72347,1,2017-07-27,2016-07-11,2017-08-03,2016-11-01,2,1.0,PRT,2,1,120.55923618107191,Canceled,1385570,1088338,7.0,843.9146532675034
72349,1,2017-11-27,2017-06-14,2017-12-04,2017-07-17,3,0.0,DEU,2,2,327.0028227146578,Canceled,1385572,1044026,7.0,2289.0197590026046
